md5,folder,tags,canonical_path,duplicate_paths,copy_name
83612e45720df7603233aa6c02078a41,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-14.jpg,,83612e45720d_-14.jpg
836a5701cdc33cff7b29f359e0c1aa96,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/42_.jpg,,836a5701cdc3_42_.jpg
836acf1add2f2b4975aea7140bb62294,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/3.jpg,,836acf1add2f_3.jpg
838e3e94ad90b116fb2b31d92eb540eb,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN4481.JPG,Фото руд по сортам. ч2/тонкие/DSCN4481.JPG,838e3e94ad90_DSCN4481.JPG
83b2f1cee83c1ce835d6b4576358d271,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/70.JPG,,83b2f1cee83c_70.JPG
83e4709ed00183b701a3a301f591722c,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2550383-2 20x.JPG,,83e4709ed001_2550383-2 20x.JPG
84266718aa2870a6221ff4402f6aa362,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6177.JPG,,84266718aa28_DSCN6177.JPG
8457787d5327e32dc5f9439575b2d35d,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/17.jpg,,8457787d5327_17.jpg
845c3990c4a5abc45ff364f1ed16cabf,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/60.JPG,,845c3990c4a5_60.JPG
846b3da2abca5f05f9f44570d979e002,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN6185.JPG,,846b3da2abca_DSCN6185.JPG
8521f77da2909e681dda32718a21cfab,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/123.JPG,,8521f77da290_123.JPG
853a725d83183f8d79e7445b3c6b7cfe,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1066.JPG,,853a725d8318_DSCN1066.JPG
853a9ba99d0ba838e093912431f6dabb,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1515.JPG,,853a9ba99d0b_DSCN1515.JPG
854d7a43fbe92b56cd8528b5f5af426c,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-19.jpg,,854d7a43fbe9_-19.jpg
856f91a5ad3e48fc2015bb99a1509c9a,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN5183.JPG,,856f91a5ad3e_DSCN5183.JPG
85fdcec8dc44c13167e7f1a865547875,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/73.jpg,,85fdcec8dc44_73.jpg
862fa7c0471aca24649ea89343d293b0,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/24.jpg,,862fa7c0471a_24.jpg
863de1e5ac50982622f0e55df1ab4a00,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN4487.JPG,Фото руд по сортам. ч2/тонкие/DSCN4487.JPG,863de1e5ac50_DSCN4487.JPG
864626c90ff835559bd9680832dbe06f,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2548036 5x 1.JPG,,864626c90ff8_2548036 5x 1.JPG
86674d8b8fde3548ae9ffcf365dfaf04,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/DSCN7481.JPG,,86674d8b8fde_DSCN7481.JPG
86875d6a81f9bfada8ea2347e19f8b24,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8646.JPG,,86875d6a81f9_DSCN8646.JPG
86cb8905112619f4c8945dbd2b0ca687,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/131_.jpg,,86cb89051126_131_.jpg
8749009945a8895a7639c46123973de3,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2548045 10x 1.JPG,,8749009945a8_2548045 10x 1.JPG
8779e5f54d184207dcca6a2652e7edb7,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/37_.jpg,,8779e5f54d18_37_.jpg
878002d3ae893ac173547a2bf4fa3b5b,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN4417.JPG,Фото руд по сортам. ч2/тонкие/DSCN4417.JPG,878002d3ae89_DSCN4417.JPG
883b19d7cf9094ee46060112f4a1141b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/168.JPG,,883b19d7cf90_168.JPG
885443c302db7c4764d1ba57934e1a03,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4781.JPG,,885443c302db_DSCN4781.JPG
885f4d7ae976f3af7df343a3471bdf7b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/134.JPG,,885f4d7ae976_134.JPG
887660d427f2f4fdcd5cfccf8974fd88,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2931.JPG,,887660d427f2_DSCN2931.JPG
88cfb8f4e4150031dfde45f1d4b1aebb,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/136.JPG,,88cfb8f4e415_136.JPG
89cf8262f9950807f8a5b33e13bee708,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/43.jpg,,89cf8262f995_43.jpg
8a1977b43dc0ba2c39a71850393dcb64,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN4720.JPG,,8a1977b43dc0_DSCN4720.JPG
8a4bdfc122248e712050b086c4ee361f,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3512.JPG,,8a4bdfc12224_DSCN3512.JPG
8a703df63ddef8d244a8f94148fa8395,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1228.JPG,,8a703df63dde_DSCN1228.JPG
8a92e673468045cf302d92456d1b0c0e,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3209.JPG,,8a92e6734680_DSCN3209.JPG
8af1ec0e9331f1f7112c5ac2b9b6965a,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-26.jpg,,8af1ec0e9331_-26.jpg
8b1b838929066d4de6e213951b59ab1b,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/2550382-1 10x.JPG,,8b1b83892906_2550382-1 10x.JPG
8b476666c34c684b8024a016dc0fd62d,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2338.JPG,,8b476666c34c_DSCN2338.JPG
8b58246929fb2d348175de016be8eab2,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/92.JPG,,8b58246929fb_92.JPG
8c3b82f86ac8d02c6b873bdab63b9947,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/131.JPG,,8c3b82f86ac8_131.JPG
8c5a13f4aa40f2b88ad70abedba40109,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1822097 2.jpg,,8c5a13f4aa40_1822097 2.jpg
8c7318286342c27f5ea441657258bd99,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/177.JPG,,8c7318286342_177.JPG
8cbe6addab68a149cd11cd62dc023091,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN4467.JPG,Фото руд по сортам. ч2/тонкие/DSCN4467.JPG,8cbe6addab68_DSCN4467.JPG
8cc31e2804c83671dec153ca2ed9bfe3,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3346 — копия.JPG,,8cc31e2804c8_DSCN3346 — копия.JPG
8cde9d98fd1871b07e074d82ee5e782a,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8611.JPG,,8cde9d98fd18_DSCN8611.JPG
8d43ee7a753d6a63cceaca4203852239,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2652970 10x 1.JPG,,8d43ee7a753d_2652970 10x 1.JPG
8dcbe4693fc9c11e6853b3dfeb60f1fc,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2539586-2.JPG,,8dcbe4693fc9_2539586-2.JPG
8dec287a0f24ebd30714dd6f97018cf9,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3127.JPG,,8dec287a0f24_DSCN3127.JPG
8e266f3341eb170d15c6fde2a9df8a7a,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4348.JPG,,8e266f3341eb_DSCN4348.JPG
8e2afb974c684e656efec1fe8dfd92b6,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/18.jpg,,8e2afb974c68_18.jpg
8e5cee47c079ae0004f471a98fad06e3,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN4788.JPG,,8e5cee47c079_DSCN4788.JPG
8e61c4b2cc47da04fe21a306d694b14a,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/123_.jpg,,8e61c4b2cc47_123_.jpg
8e7eb937628c7b2a60a50bd5810691d1,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-2.jpg,,8e7eb937628c_-2.jpg
8f01b84daf9fa963a37e233288d82966,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3349 — копия.JPG,,8f01b84daf9f_DSCN3349 — копия.JPG
8f01c18a61666fa40480a3da47800a00,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3805.JPG,Фото руд по сортам. ч2/рядовые/104.JPG,8f01c18a6166_DSCN3805.JPG
8f10e8eaefabb5e6fbee787eeff8541c,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/60_.jpg,,8f10e8eaefab_60_.jpg
8f8858a6a8609b4a17ebb349fff7c39e,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2544793-2 10x аншлиф.JPG,,8f8858a6a860_2544793-2 10x аншлиф.JPG
91252ee68e61c98e6d647ef8b7feedf0,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4335.JPG,,91252ee68e61_DSCN4335.JPG
912aae976a819a99dcc8389be443c42b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1992.JPG,,912aae976a81_DSCN1992.JPG
916295b46aa57648c0c3325bf05867bc,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN4055.JPG,Фото руд по сортам. ч2/тонкие/88.JPG,916295b46aa5_DSCN4055.JPG
91642989c27497db412f734b56cfc967,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3871.JPG,,91642989c274_DSCN3871.JPG
917f23d5fbb6d4ff6905a4831317aaf5,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN6219.JPG,,917f23d5fbb6_DSCN6219.JPG
9212bb746547a1dfcc3a3224bd83cb36,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/2.27 x10.JPG,,9212bb746547_2.27 x10.JPG
921ac3195d91ccae82951b32de6009dc,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1820358 3.jpg,,921ac3195d91_1820358 3.jpg
921bebc0fc58ac947e845e64ee41e46b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/38.jpg,,921bebc0fc58_38.jpg
9221f157752f68faece02b0d61e08e44,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/23.jpg,,9221f157752f_23.jpg
924c5f5ebe425ba985e28cc97d5fd02d,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN3874.JPG,Фото руд по сортам. ч2/рядовые/117.JPG,924c5f5ebe42_DSCN3874.JPG
934448d9526829391c03b189a16e34b9,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN2261.JPG,,934448d95268_DSCN2261.JPG
9345c33830840faac245b6b700f0f910,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1461.JPG,,9345c3383084_DSCN1461.JPG
934d36d43f362fbb9a2f4ef57dc7aafa,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1786.JPG,,934d36d43f36_DSCN1786.JPG
93e3720cda511cb4361e3013c7785e62,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2128.JPG,,93e3720cda51_DSCN2128.JPG
93e7234d61f9ca6f361977428ce60bdc,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-34.jpg,,93e7234d61f9_-34.jpg
93f5635e6f0f26d6e81c9c9a11337a07,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/80.JPG,,93f5635e6f0f_80.JPG
943a0a43b91a216021e2c77af3e3a20f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/40.jpg,,943a0a43b91a_40.jpg
9445aade275a2ab9405690b71d214ce2,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/36.jpg,,9445aade275a_36.jpg
9449eb0c9af62c5744815bf025a0baf2,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN2260.JPG,,9449eb0c9af6_DSCN2260.JPG
94d1fa3f3fde8b393cf912ace4d87d43,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN0636.JPG,,94d1fa3f3fde_DSCN0636.JPG
951d51093daa9e68ceaaef66027497e3,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8653.JPG,,951d51093daa_DSCN8653.JPG
9546c8d102f68797b0175211745d5953,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/97.JPG,,9546c8d102f6_97.JPG
9556fbd8f152ce985c01bd0f1e484e34,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN5186.JPG,,9556fbd8f152_DSCN5186.JPG
955fd3daced8270d50184f8efb59c8d7,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2550496-3 10x.JPG,,955fd3daced8_2550496-3 10x.JPG
9569ce5a9c30dc87b92173c2b308eea8,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/72_.jpg,,9569ce5a9c30_72_.jpg
9594625d4ba8223d0ae8bda47d84a4a8,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3116.JPG,,9594625d4ba8_DSCN3116.JPG
959f6700bc2a22605c15ef33aba8bd01,panoramas,panorama,Панорамы/5.jpg,,959f6700bc2a_5.jpg
95f9b6c50d65f733a175b0e840f7d802,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/58.jpg,,95f9b6c50d65_58.jpg
960f2b5efac5ea16c8e3aae6bd831da2,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/94.JPG,,960f2b5efac5_94.JPG
964c29ccbd2ac4538320b8daf4ec3581,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2652980 10x 4.JPG,,964c29ccbd2a_2652980 10x 4.JPG
966dac542017bed4df0e3a08a5f5edbc,talc_mixed__fine,fine|non_talc_bearing|talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/2550376-2 10x.JPG,Фото руд по сортам. ч1/Труднообогатимые руды/2550376-2 10x.JPG,966dac542017_2550376-2 10x.JPG
967485089c173d557632e5a992d1235a,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/27.jpg,,967485089c17_27.jpg
96a9b60b145b7421eedaf9c42928b27e,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1542.JPG,,96a9b60b145b_DSCN1542.JPG
96e214afba0d8ab0e817800f19cf616d,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/15.jpg,,96e214afba0d_15.jpg
96ec3ea2fa82376cbf354609459543c6,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN6133.JPG,,96ec3ea2fa82_DSCN6133.JPG
9744025e21c9e11ce62c3ba10bb0ac30,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1464.JPG,,9744025e21c9_DSCN1464.JPG
97a9794a70e4d7d531db19a8b6122649,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/DSCN2150.JPG,,97a9794a70e4_DSCN2150.JPG
97d77087fce1e5f56b91a608e1a9d75c,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2544796-2 20x аншлиф.JPG,,97d77087fce1_2544796-2 20x аншлиф.JPG
981189a2f0cba1bf30aee18d90f6fa87,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4274.JPG,,981189a2f0cb_DSCN4274.JPG
983bc6998cc3fc952b294e017ba313e8,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-45.jpg,,983bc6998cc3_-45.jpg
9857d184d15029bc32eb13009e1a8833,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2548037 10x 2.JPG,,9857d184d150_2548037 10x 2.JPG
9894029ebdfe031126077e444be6198c,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4270.JPG,,9894029ebdfe_DSCN4270.JPG
98985ae1a606d8fcd87e73dcf24567f5,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8718.JPG,,98985ae1a606_DSCN8718.JPG
98a106c2e850614af9dfa148f67849f7,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/72.JPG,,98a106c2e850_72.JPG
98c60ef014b419bb865d80247cfe507a,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-11.jpg,,98c60ef014b4_-11.jpg
9940b07cf11946478e8a293aac5da2c8,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1987.JPG,,9940b07cf119_DSCN1987.JPG
9981aa5947b77e8c5b81ebce5fa47214,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1734.JPG,,9981aa5947b7_DSCN1734.JPG
9987c0e7ff63dbf9d1382e279a1a5c63,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN4708.JPG,,9987c0e7ff63_DSCN4708.JPG
9991bce171b03b19e501202ab9d19e7e,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN0994.JPG,,9991bce171b0_DSCN0994.JPG
999631af2f063f6968f0269cb95deef2,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2550501-1 20x.JPG,,999631af2f06_2550501-1 20x.JPG
99ac3f6fda35e451ff7f48390f9fdf23,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1529.JPG,,99ac3f6fda35_DSCN1529.JPG
99ae448992e1c96f88725aab3f36c28e,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-25.jpg,,99ae448992e1_-25.jpg
99bcf792533223ae938ce5271605f353,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/47.jpg,,99bcf7925332_47.jpg
99eafe787451a31f054fbcfe977f446a,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/3.jpg,,99eafe787451_3.jpg
9a1ab2dc2b25aa0edf96aebbe6e94465,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN3129.JPG,,9a1ab2dc2b25_DSCN3129.JPG
9a42706741caf8e9a07dbf73979b95eb,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/158.JPG,,9a42706741ca_158.JPG
9a4a7afeb5362724e452d9679f6bc168,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4354.JPG,,9a4a7afeb536_DSCN4354.JPG
9a68de542c8a52a7df78bf6d2231083b,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/73_.jpg,,9a68de542c8a_73_.jpg
9aa5d21a911fb2dbadf8172063bdb287,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1097.JPG,,9aa5d21a911f_DSCN1097.JPG
9b057ab3a91bf17c6ce5cfe16a816625,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/152_.jpg,,9b057ab3a91b_152_.jpg
9bc726c4a425315080a0c024b3d15cfa,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN1212.JPG,,9bc726c4a425_DSCN1212.JPG
9bdc0cb09993c884733c3d625d9fc51b,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN8652 (2).JPG,Фото руд по сортам. ч2/тонкие/DSCN8652.JPG,9bdc0cb09993_DSCN8652 (2).JPG
9c781543a7e541b2643a3e09ebd1de7a,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2967.JPG,,9c781543a7e5_DSCN2967.JPG
9c8612552939ff490de5666c83c426c1,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/-43.jpg,,9c8612552939_-43.jpg
9cd112c66ac215e12f36c8baafbd0091,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1822096 х5.jpg,,9cd112c66ac2_1822096 х5.jpg
9d2575fe37ab402a1265903a68a81ac0,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4289.JPG,,9d2575fe37ab_DSCN4289.JPG
9d5d20540ec66f127e7b2b4fe01d7e59,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN3515.JPG,Фото руд по сортам. ч2/тонкие/DSCN3515.JPG,9d5d20540ec6_DSCN3515.JPG
9d68badfa9e9d61dd9a293ff8dbef741,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/33_.jpg,,9d68badfa9e9_33_.jpg
9d8c01094f5b55533366dda99f6e7eb3,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/131.JPG,,9d8c01094f5b_131.JPG
9dcfbe339784ac86b4837dbdd1f95a15,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4337.JPG,,9dcfbe339784_DSCN4337.JPG
9e35c1333df697fb6b26a30f53991bdf,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/1820362 1.jpg,,9e35c1333df6_1820362 1.jpg
9e370025113f14fc10d7a33182b10c6b,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч2/оталькованные/150_.jpg,,9e370025113f_150_.jpg
9eb386f017aeca0fdb71b94cbeb39f4d,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN6293.JPG,,9eb386f017ae_DSCN6293.JPG
9ec4184ceb93cd98d83b9c099359c0df,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/2544791-2 20x аншлиф.JPG,,9ec4184ceb93_2544791-2 20x аншлиф.JPG
9f203cbf5e4b9be0457329f475775e45,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4453.JPG,,9f203cbf5e4b_DSCN4453.JPG
9f527b6956fc471eaafffca8ec7875c5,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3475.JPG,,9f527b6956fc_DSCN3475.JPG
9ff6b3ef535d343b0313e61c560026aa,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN5179.JPG,,9ff6b3ef535d_DSCN5179.JPG
9ffb377b6ebf7beae09cb5cf33bdc43b,talc_bearing__unknown_intergrowth,talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN5185.JPG,,9ffb377b6ebf_DSCN5185.JPG
a0146af0ea4828794c793799cba518af,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/71_.jpg,,a0146af0ea48_71_.jpg
a04f62860630de36ba81a13ac2b6d2fa,talc_bearing__coarse,coarse|talc_bearing,Фото руд по сортам. ч1/Оталькованные руды/DSCN4755.JPG,Фото руд по сортам. ч2/рядовые/DSCN4755.JPG,a04f62860630_DSCN4755.JPG
a06c407a91cb7793c1b2209022501c72,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3254.JPG,,a06c407a91cb_DSCN3254.JPG
a085dd7de70fa8f22e242566da6995cc,non_talc_bearing__fine,fine|non_talc_bearing,Фото руд по сортам. ч1/Труднообогатимые руды/2652980 10x 2.JPG,,a085dd7de70f_2652980 10x 2.JPG
a09773952923365a207721ea6b5a543b,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/84.JPG,,a09773952923_84.JPG
a09a8cdf5c404c1892fdff45cf4a6682,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN2265.JPG,,a09a8cdf5c40_DSCN2265.JPG
a0c6f30aa02a1baf73f94e4b0962b259,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN1993.JPG,,a0c6f30aa02a_DSCN1993.JPG
a0c7f92c302f2c5d7a75bd3158606ac2,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4743.JPG,,a0c7f92c302f_DSCN4743.JPG
a12be676429868ffbe721f0886f8534b,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN4490.JPG,,a12be6764298_DSCN4490.JPG
a1747efcc7691b4bc5ae69d5c3d160bd,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3207.JPG,,a1747efcc769_DSCN3207.JPG
a1b41905c4419fa7ec52a2c40da2f3de,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN3362 — копия.JPG,,a1b41905c441_DSCN3362 — копия.JPG
a1c5462bb823ade39c1ad55a5995e035,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/DSCN2949.JPG,,a1c5462bb823_DSCN2949.JPG
a1f222534c0b57be91d67d6ab24c02be,non_talc_bearing__coarse,coarse|non_talc_bearing,Фото руд по сортам. ч1/Рядовые руды/DSCN2066.JPG,,a1f222534c0b_DSCN2066.JPG
a25f22adb2c9d6d06e874231af32e71e,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/136.JPG,,a25f22adb2c9_136.JPG
a29e790a672a4a44752e161ffd05579a,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/54.jpg,,a29e790a672a_54.jpg
a2ae9a0148046bf44a5277acba5d63ca,unknown_talc__coarse_and_fine,coarse|fine,Фото руд по сортам. ч2/рядовые/DSCN3200.JPG,Фото руд по сортам. ч2/тонкие/DSCN3200.JPG,a2ae9a014804_DSCN3200.JPG
a2f125a90783fd0d29e84b40ddc6a769,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/53.jpg,,a2f125a90783_53.jpg
a33421ad7c3a6803fe7f4b7ff050a38f,unknown_talc__fine,fine,Фото руд по сортам. ч2/тонкие/DSCN4757.JPG,,a33421ad7c3a_DSCN4757.JPG
a3932401f5da5bfc7a1e57e0f5f53553,unknown_talc__coarse,coarse,Фото руд по сортам. ч2/рядовые/88_.jpg,,a3932401f5da_88_.jpg
